,method,score,std,test_points,freq,dpoints,building_id,model,splits
3,frac_cyc,-57.797194526690284,128.84626932515073,13731,15,68656,618,RandomForestRegressor,4
4,domain,-49.677430473241344,121.94676584532169,13731,15,68656,618,RandomForestRegressor,4
0,baseline,-66.69944967734676,91.40365779029749,1752,60,8760,142,LinearRegression,4
1,baseline_cyc,-149.68662184556047,154.27807310233766,1752,60,8760,142,LinearRegression,4
2,frac,-103.62308868057168,108.80809628060842,1752,60,8760,142,LinearRegression,4
3,frac_cyc,-227.566394796114,229.76415192162125,1752,60,8760,142,LinearRegression,4
4,domain,-220.95274053757066,229.31454042147934,1752,60,8760,142,LinearRegression,4
0,baseline,-125.59611487274428,265.0666373004828,1752,60,8760,142,RandomForestRegressor,4
1,baseline_cyc,-139.77960934560593,227.93562207601082,1752,60,8760,142,RandomForestRegressor,4
2,frac,-125.89524515501394,259.8044743360419,1752,60,8760,142,RandomForestRegressor,4
3,frac_cyc,-135.01451619903392,274.8135769053154,1752,60,8760,142,RandomForestRegressor,4
4,domain,-113.74971042260113,246.65346652544866,1752,60,8760,142,RandomForestRegressor,4
0,baseline,73.46683038189909,3.1074131565723104,19896,15,99481,624,LinearRegression,4
1,baseline_cyc,75.30081078871135,8.248553705049654,19896,15,99481,624,LinearRegression,4
2,frac,74.01850720246527,3.393647043274925,19896,15,99481,624,LinearRegression,4
3,frac_cyc,75.3223048609787,8.861878617937768,19896,15,99481,624,LinearRegression,4
4,domain,75.07281833185803,8.707835419613204,19896,15,99481,624,LinearRegression,4
0,baseline,87.51846359807759,3.5412922860488028,19896,15,99481,624,RandomForestRegressor,4
1,baseline_cyc,82.52572007764178,6.265928919267892,19896,15,99481,624,RandomForestRegressor,4
2,frac,87.67281703080485,3.6247532110574263,19896,15,99481,624,RandomForestRegressor,4
3,frac_cyc,86.62987568089775,5.348279587569939,19896,15,99481,624,RandomForestRegressor,4
4,domain,86.46665194011143,5.814793431226261,19896,15,99481,624,RandomForestRegressor,4
0,baseline,47.857801842025346,4.318308073668319,21398,15,106990,630,LinearRegression,4
1,baseline_cyc,44.186920444919764,7.7544332813505354,21398,15,106990,630,LinearRegression,4
2,frac,40.41400346189931,9.144313595489185,21398,15,106990,630,LinearRegression,4
3,frac_cyc,44.702502361493174,7.911233839331913,21398,15,106990,630,LinearRegression,4
4,domain,43.96830532599871,8.046523184693157,21398,15,106990,630,LinearRegression,4
0,baseline,77.9963913259829,3.966344399342688,21398,15,106990,630,RandomForestRegressor,4
1,baseline_cyc,61.50192229606887,7.782647146115734,21398,15,106990,630,RandomForestRegressor,4
2,frac,74.14584875480682,5.9059132378265105,21398,15,106990,630,RandomForestRegressor,4
3,frac_cyc,72.17972359149226,7.068279908977574,21398,15,106990,630,RandomForestRegressor,4
4,domain,71.95313527243141,7.528681145729951,21398,15,106990,630,RandomForestRegressor,4
0,baseline,-48.15106119806892,76.99943403781822,1752,60,8760,156,LinearRegression,4
1,baseline_cyc,-139.0714091883898,150.5211472970283,1752,60,8760,156,LinearRegression,4
2,frac,-93.62325091103177,97.14633473684366,1752,60,8760,156,LinearRegression,4
3,frac_cyc,-223.95315292833936,232.624543320217,1752,60,8760,156,LinearRegression,4
4,domain,-217.542807006884,231.4680483321724,1752,60,8760,156,LinearRegression,4
0,baseline,-140.15028030979568,276.752386562124,1752,60,8760,156,RandomForestRegressor,4
1,baseline_cyc,-151.1011341656551,236.3461619788076,1752,60,8760,156,RandomForestRegressor,4
2,frac,-147.0969155056011,283.61500143480197,1752,60,8760,156,RandomForestRegressor,4
3,frac_cyc,-127.84655236326623,255.5080688370429,1752,60,8760,156,RandomForestRegressor,4
4,domain,-133.93553214838371,267.41383366163274,1752,60,8760,156,RandomForestRegressor,4
0,baseline,3.784508416576113,68.38608858402682,1752,60,8760,181,LinearRegression,4
1,baseline_cyc,-29.014380588629336,114.48965628469738,1752,60,8760,181,LinearRegression,4
2,frac,-15.382187336829809,86.30737036144725,1752,60,8760,181,LinearRegression,4
3,frac_cyc,-33.467175036595904,112.21626007165004,1752,60,8760,181,LinearRegression,4
4,domain,-38.15641331331707,114.3699106707959,1752,60,8760,181,LinearRegression,4
0,baseline,0.7592547969836048,120.90824850159386,1752,60,8760,181,RandomForestRegressor,4
1,baseline_cyc,-27.77760028845593,143.40761874755984,1752,60,8760,181,RandomForestRegressor,4
2,frac,-7.327647536396796,123.26185654395316,1752,60,8760,181,RandomForestRegressor,4
3,frac_cyc,-11.979640516977568,125.78325840790671,1752,60,8760,181,RandomForestRegressor,4
4,domain,-11.732240579968305,136.8704587081085,1752,60,8760,181,RandomForestRegressor,4
0,baseline,73.93761799462777,8.897410930988329,1752,60,8760,195,LinearRegression,4
1,baseline_cyc,75.47910175860234,6.085929398276694,1752,60,8760,195,LinearRegression,4
2,frac,69.97400606318071,13.358786786922776,1752,60,8760,195,LinearRegression,4
3,frac_cyc,75.63643004441448,6.552358428678386,1752,60,8760,195,LinearRegression,4
4,domain,75.10572161298907,6.403019191673321,1752,60,8760,195,LinearRegression,4
0,baseline,86.48827697947524,3.372204688902889,1752,60,8760,195,RandomForestRegressor,4
1,baseline_cyc,81.70164082817635,5.089564233768317,1752,60,8760,195,RandomForestRegressor,4
2,frac,84.12287810751283,3.9654009335476923,1752,60,8760,195,RandomForestRegressor,4
3,frac_cyc,83.32071924328346,3.22104301460775,1752,60,8760,195,RandomForestRegressor,4
4,domain,83.94742616926519,3.286777890889457,1752,60,8760,195,RandomForestRegressor,4
0,baseline,-160.30341196726351,124.21136838410156,1752,60,8760,208,LinearRegression,4
1,baseline_cyc,-305.06569724177734,228.29379697290668,1752,60,8760,208,LinearRegression,4
2,frac,-219.44224443894785,168.91179982423157,1752,60,8760,208,LinearRegression,4
3,frac_cyc,-442.99104745045065,367.2902091432843,1752,60,8760,208,LinearRegression,4
4,domain,-428.69699052117323,361.7296156230592,1752,60,8760,208,LinearRegression,4
0,baseline,-291.20923034487146,460.2250730950432,1752,60,8760,208,RandomForestRegressor,4
1,baseline_cyc,-314.5123829348452,388.2784043866232,1752,60,8760,208,RandomForestRegressor,4
2,frac,-290.0326691814011,454.89389955385303,1752,60,8760,208,RandomForestRegressor,4
3,frac_cyc,-268.9866727160487,430.2762325598733,1752,60,8760,208,RandomForestRegressor,4
4,domain,-271.0538131102679,435.99687635054136,1752,60,8760,208,RandomForestRegressor,4
0,baseline,88.95082933766206,3.805234148810277,1752,60,8760,552,LinearRegression,4
1,baseline_cyc,86.90990592836367,7.804614264022182,1752,60,8760,552,LinearRegression,4
2,frac,89.03561598177978,3.5938872126250394,1752,60,8760,552,LinearRegression,4
3,frac_cyc,83.31992056730257,13.006266247653784,1752,60,8760,552,LinearRegression,4
4,domain,83.6579893258316,12.483355216268876,1752,60,8760,552,LinearRegression,4
0,baseline,94.50978221589298,0.5880022815754974,1752,60,8760,552,RandomForestRegressor,4
1,baseline_cyc,93.03077098725551,1.10041121148015,1752,60,8760,552,RandomForestRegressor,4
2,frac,94.19073096305974,0.9145883347398697,1752,60,8760,552,RandomForestRegressor,4
3,frac_cyc,93.81658298519741,1.0434385685682486,1752,60,8760,552,RandomForestRegressor,4
4,domain,94.10791032924041,0.7269703666340455,1752,60,8760,552,RandomForestRegressor,4
0,baseline,-815.2122772248226,1343.7497475025762,1752,60,8760,234,LinearRegression,4
1,baseline_cyc,-934.549249781919,1550.8892282000022,1752,60,8760,234,LinearRegression,4
2,frac,-699.0203847016663,1119.3919635363834,1752,60,8760,234,LinearRegression,4
3,frac_cyc,-987.3075689933735,1612.5388638980965,1752,60,8760,234,LinearRegression,4
4,domain,-911.3200292740653,1469.3462746665095,1752,60,8760,234,LinearRegression,4
0,baseline,-898.344429137298,1418.2198756140024,1752,60,8760,234,RandomForestRegressor,4
1,baseline_cyc,-851.9206186601161,1380.3173427838203,1752,60,8760,234,RandomForestRegressor,4
2,frac,-934.2850220828122,1477.115147677384,1752,60,8760,234,RandomForestRegressor,4
3,frac_cyc,-895.9940971721263,1437.739396445275,1752,60,8760,234,RandomForestRegressor,4
4,domain,-918.963335488158,1461.764914925677,1752,60,8760,234,RandomForestRegressor,4
0,baseline,-17.904691275595503,84.05059797109318,1752,60,8760,220,LinearRegression,4
1,baseline_cyc,-66.19005679261853,135.5040261384436,1752,60,8760,220,LinearRegression,4
2,frac,-44.03292786505165,103.91247532650569,1752,60,8760,220,LinearRegression,4
3,frac_cyc,-107.6411145500731,156.60105957880674,1752,60,8760,220,LinearRegression,4
4,domain,-109.98532227970802,159.52530964272444,1752,60,8760,220,LinearRegression,4
0,baseline,-59.289061259055316,201.17357320690562,1752,60,8760,220,RandomForestRegressor,4
1,baseline_cyc,-59.9987098589239,173.06052170269646,1752,60,8760,220,RandomForestRegressor,4
2,frac,-46.90256896085142,185.3298500775401,1752,60,8760,220,RandomForestRegressor,4
3,frac_cyc,-37.80855254270908,167.87764356526645,1752,60,8760,220,RandomForestRegressor,4
4,domain,-60.230168214982,203.87556924003178,1752,60,8760,220,RandomForestRegressor,4
0,baseline,78.25333989438536,6.376695902040494,1752,60,8760,546,LinearRegression,4
1,baseline_cyc,84.94008593340723,5.6782653932529445,1752,60,8760,546,LinearRegression,4
2,frac,78.45745369060924,6.152729156684331,1752,60,8760,546,LinearRegression,4
3,frac_cyc,78.00821629494808,12.078335760977774,1752,60,8760,546,LinearRegression,4
4,domain,75.71602292657816,15.812810188220064,1752,60,8760,546,LinearRegression,4
0,baseline,89.43478121908745,4.805567217788567,1752,60,8760,546,RandomForestRegressor,4
1,baseline_cyc,84.81512683066998,4.7713471762137125,1752,60,8760,546,RandomForestRegressor,4
2,frac,89.02405914106464,4.4713096647389285,1752,60,8760,546,RandomForestRegressor,4
3,frac_cyc,91.08213193697543,4.337044602859654,1752,60,8760,546,RandomForestRegressor,4
4,domain,91.29487801087899,4.477248532969178,1752,60,8760,546,RandomForestRegressor,4
0,baseline,56.19577690648516,18.174727960517,1756,60,8784,591,LinearRegression,4
1,baseline_cyc,50.711525535733514,26.228475924449494,1756,60,8784,591,LinearRegression,4
2,frac,56.38661730408877,17.82359801825067,1756,60,8784,591,LinearRegression,4
3,frac_cyc,22.792035580787278,80.90837581007784,1756,60,8784,591,LinearRegression,4
4,domain,22.91549331759866,78.94319588252627,1756,60,8784,591,LinearRegression,4
0,baseline,73.31414037578995,5.111195429999024,1756,60,8784,591,RandomForestRegressor,4
1,baseline_cyc,66.16893377116044,12.042559213715785,1756,60,8784,591,RandomForestRegressor,4
2,frac,66.9611761164949,14.857247187673096,1756,60,8784,591,RandomForestRegressor,4
3,frac_cyc,71.04251405894047,9.92843639801606,1756,60,8784,591,RandomForestRegressor,4
4,domain,69.39464284810555,12.263486293827839,1756,60,8784,591,RandomForestRegressor,4
0,baseline,52.61083392980872,15.569945297634321,1756,60,8784,585,LinearRegression,4
1,baseline_cyc,66.98979455647704,4.074241495541777,1756,60,8784,585,LinearRegression,4
2,frac,52.65561423862729,15.553541336695034,1756,60,8784,585,LinearRegression,4
3,frac_cyc,66.41618300408385,3.986205786981182,1756,60,8784,585,LinearRegression,4
4,domain,66.11576954347362,4.568972032106816,1756,60,8784,585,LinearRegression,4
0,baseline,76.63331074359722,5.408713173232311,1756,60,8784,585,RandomForestRegressor,4
1,baseline_cyc,72.08281249662647,5.717700158531575,1756,60,8784,585,RandomForestRegressor,4
2,frac,76.21650264696402,4.7994985161922274,1756,60,8784,585,RandomForestRegressor,4
3,frac_cyc,79.10631646774189,4.151236580403674,1756,60,8784,585,RandomForestRegressor,4
4,domain,80.7403052013221,2.0778500487615785,1756,60,8784,585,RandomForestRegressor,4
0,baseline,-2.138836483375032,26.15206929607753,1756,60,8784,584,LinearRegression,4
1,baseline_cyc,10.444871607156063,19.9171033818727,1756,60,8784,584,LinearRegression,4
2,frac,-2.017580848680659,26.0012362484073,1756,60,8784,584,LinearRegression,4
3,frac_cyc,15.370365892230751,19.864591857252677,1756,60,8784,584,LinearRegression,4
4,domain,12.344348631003733,22.69440325208279,1756,60,8784,584,LinearRegression,4
0,baseline,21.898793169029098,43.937277193689894,1756,60,8784,584,RandomForestRegressor,4
1,baseline_cyc,41.9377882567918,13.494058443793365,1756,60,8784,584,RandomForestRegressor,4
2,frac,18.970157575867226,33.56592803208463,1756,60,8784,584,RandomForestRegressor,4
3,frac_cyc,41.98011976541594,7.820283796764839,1756,60,8784,584,RandomForestRegressor,4
4,domain,42.017114361615974,7.746385534407211,1756,60,8784,584,RandomForestRegressor,4
0,baseline,46.90338709613933,22.41332691616621,1756,60,8784,590,LinearRegression,4
1,baseline_cyc,65.7687234879478,7.18209261201638,1756,60,8784,590,LinearRegression,4
2,frac,46.99556224132216,22.402020270472796,1756,60,8784,590,LinearRegression,4
3,frac_cyc,63.71867561182941,4.687976454191984,1756,60,8784,590,LinearRegression,4
4,domain,62.09166797126262,4.983275188839232,1756,60,8784,590,LinearRegression,4
0,baseline,78.42878850932331,5.115272755656387,1756,60,8784,590,RandomForestRegressor,4
1,baseline_cyc,75.21785966559904,3.864105597586874,1756,60,8784,590,RandomForestRegressor,4
2,frac,78.10957715572476,4.866109095647926,1756,60,8784,590,RandomForestRegressor,4
3,frac_cyc,80.48879757979303,1.8153947081196258,1756,60,8784,590,RandomForestRegressor,4
4,domain,80.8442420245232,2.0719630405322063,1756,60,8784,590,RandomForestRegressor,4
0,baseline,82.06437893351794,3.3804398180164945,1752,60,8760,221,LinearRegression,4
1,baseline_cyc,78.63636455455442,6.065553944896159,1752,60,8760,221,LinearRegression,4
2,frac,82.03878961031191,3.38740174117756,1752,60,8760,221,LinearRegression,4
3,frac_cyc,80.47117374980733,6.071482215136343,1752,60,8760,221,LinearRegression,4
4,domain,80.18349726593559,5.449618882921814,1752,60,8760,221,LinearRegression,4
0,baseline,83.11080816032133,3.033480784416825,1752,60,8760,221,RandomForestRegressor,4
1,baseline_cyc,83.85069768174016,2.1391109311821985,1752,60,8760,221,RandomForestRegressor,4
2,frac,82.79006626397697,4.079201322868481,1752,60,8760,221,RandomForestRegressor,4
3,frac_cyc,82.05271830123539,3.7223742934968627,1752,60,8760,221,RandomForestRegressor,4
4,domain,81.27745673515037,4.175038168899035,1752,60,8760,221,RandomForestRegressor,4
0,baseline,85.36577820186004,2.85444670248382,1752,60,8760,547,LinearRegression,4
1,baseline_cyc,90.3419623438305,2.5529752651112725,1752,60,8760,547,LinearRegression,4
2,frac,87.06599427869868,0.8075877972425226,1752,60,8760,547,LinearRegression,4
3,frac_cyc,81.79351457835729,17.511686907651292,1752,60,8760,547,LinearRegression,4
4,domain,83.0564616671582,15.179425687829147,1752,60,8760,547,LinearRegression,4
0,baseline,94.76139187983202,0.3659946094938381,1752,60,8760,547,RandomForestRegressor,4
1,baseline_cyc,91.51106754243908,1.443957376328615,1752,60,8760,547,RandomForestRegressor,4
2,frac,94.95577228398211,0.7723854006058429,1752,60,8760,547,RandomForestRegressor,4
3,frac_cyc,95.09764055726617,0.38473063085714965,1752,60,8760,547,RandomForestRegressor,4
4,domain,95.13628229854046,0.3635074157194646,1752,60,8760,547,RandomForestRegressor,4
0,baseline,85.99660528362575,10.524423774385017,1752,60,8760,553,LinearRegression,4
1,baseline_cyc,91.49114162203054,3.4767145776182122,1752,60,8760,553,LinearRegression,4
2,frac,86.00921594847497,10.498961813677695,1752,60,8760,553,LinearRegression,4
3,frac_cyc,89.91445119980378,1.4411171310524138,1752,60,8760,553,LinearRegression,4
4,domain,90.95373476948075,2.6795127277891044,1752,60,8760,553,LinearRegression,4
0,baseline,90.6385125305496,4.940436960708041,1752,60,8760,553,RandomForestRegressor,4
1,baseline_cyc,90.55153180829137,4.466208644764498,1752,60,8760,553,RandomForestRegressor,4
2,frac,90.75674751753432,4.718480942070737,1752,60,8760,553,RandomForestRegressor,4
3,frac_cyc,91.58809998007669,3.6060092809000945,1752,60,8760,553,RandomForestRegressor,4
4,domain,91.61036683700775,3.5011613706505536,1752,60,8760,553,RandomForestRegressor,4
0,baseline,4.980023304970427,55.60336227502138,1752,60,8760,235,LinearRegression,4
1,baseline_cyc,47.449026503435185,11.336566013062193,1752,60,8760,235,LinearRegression,4
2,frac,5.030788958010891,55.50282047880901,1752,60,8760,235,LinearRegression,4
3,frac_cyc,44.28723372259982,10.626900567735019,1752,60,8760,235,LinearRegression,4
4,domain,42.20494064957488,12.396209866913178,1752,60,8760,235,LinearRegression,4
0,baseline,67.54299428537088,14.765922719499061,1752,60,8760,235,RandomForestRegressor,4
1,baseline_cyc,59.172524335832065,17.916376331978906,1752,60,8760,235,RandomForestRegressor,4
2,frac,65.97767699764768,17.08592590230809,1752,60,8760,235,RandomForestRegressor,4
3,frac_cyc,68.38604303154312,8.566758919699113,1752,60,8760,235,RandomForestRegressor,4
4,domain,68.5319441360916,8.403585438253856,1752,60,8760,235,RandomForestRegressor,4
0,baseline,56.53742350831997,9.830367445605201,1752,60,8760,209,LinearRegression,4
1,baseline_cyc,53.69899478076531,11.244418061787153,1752,60,8760,209,LinearRegression,4
2,frac,52.0857978061185,11.278577919316417,1752,60,8760,209,LinearRegression,4
3,frac_cyc,23.45985570274486,66.41356215369844,1752,60,8760,209,LinearRegression,4
4,domain,27.213363560540383,57.01546225172705,1752,60,8760,209,LinearRegression,4
0,baseline,76.52248289345029,6.848231303342272,1752,60,8760,209,RandomForestRegressor,4
1,baseline_cyc,70.52872128049015,3.583212033838717,1752,60,8760,209,RandomForestRegressor,4
2,frac,75.19528898729925,5.775852616174396,1752,60,8760,209,RandomForestRegressor,4
3,frac_cyc,74.9799834743543,5.742486145985491,1752,60,8760,209,RandomForestRegressor,4
4,domain,76.07123900748272,5.663922859518186,1752,60,8760,209,RandomForestRegressor,4
0,baseline,60.93625077208104,11.887648186731653,1752,60,8760,194,LinearRegression,4
1,baseline_cyc,71.07294215640485,6.210121104916928,1752,60,8760,194,LinearRegression,4
2,frac,61.29300420493193,11.465783858540075,1752,60,8760,194,LinearRegression,4
3,frac_cyc,56.28381474898519,18.521939886466612,1752,60,8760,194,LinearRegression,4
4,domain,53.19491665595868,24.39518963517126,1752,60,8760,194,LinearRegression,4
0,baseline,79.71573021804123,8.160088382673658,1752,60,8760,194,RandomForestRegressor,4
